data,,AAXJ,ACWI,ARGT,ASML.AS,BTC-USD,CMIG4,DPM.TO,DXJ,GOOGL,HGCR11.SA,HGLG11.SA,IAU,IBKR,IBM,IEUR,ITUB4.SA,IVVB11.SA,KNCR11.SA,KO,META,MSFT,NVDA,QQQ,SHV,SIVR,SPY,TAEE11.SA,TSLA,TSM,TTWO,VALE3.SA,VOW3.DE,VRSN,VWRA.L,XPML11.SA,^BVSP,^GSPC,^NDX,^SP500TR,^XNDX,BRL=X,CADBRL=X,EURBRL=X,GBPBRL=X,GC=F
2023-03-03,,"67,84",,"39,61","589,4","22362,68","7,9077","9,15","72,03","93,65","101,5","158,3862","35,19","22,3075",,"52,23","21,368","232,62","98,77","59,44","185,25","255,29","23,89","299,68","110,02","20,41","404,19","35,7","197,79","89,79","116,7","89,3","142,2","200,66","102,1","98,6991",103866,"4045,64",,"8643,61",,"5,1996","3,8229","5,5092","6,2073",
2023-03-04,,,,,,"22353,35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,,,,,,"22435,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,"67,47",,"40,62","590,2","22429,76","8,0308","8,91","72,22","95,13","101,8","157,9518","35,02","22,0425",,"52,14","21,8535","231,5","98,41","60,36","184,9","256,87","23,554","300,02","110,03","20,17","404,47","35,93","193,81","89,58","115,71","86,15","139,68","199,83","103,2","99,3426",104700,"4048,42",,"8649,88",,"5,1944","3,8192","5,5213","6,2513",
2023-03-07,,"66,42",,"39,64","574,1","22219,77","8,1","8,77","72,32","93,86","101,94","157,7938","34,38","22,14",,"51,07","21,9153","229,4","98,81","60,01","184,51","254,15","23,288","296,34","110,01","19,26","398,27","35,91","187,71","88,85","116,88","85,33","138,8","197,95","101,54","99,4911",104228,"3986,37",,"8517,54",,"5,1522","3,7828","5,5029","6,1919",
2023-03-08,,"66,49",,"39,95",582,"21718,08","8,2615","8,73","73,06","94,25","101,61","158,4554","34,39","22,29",,"51,1","22,1889","226,95","98,5","60,04","184,97","253,7","24,181","297,82","110,02","19,22","398,92","36,2",182,"90,83","116,31","86,11","140,06","198,33","101,24","97,9071",106540,"3992,01",,"8530,33",,"5,19","3,7725","5,4724","6,1312",
2023-03-09,,"64,94",,"38,83","585,3","20363,02","8,0538","8,68","72,49","92,32","101,87","158,2085","34,7","21,3825",,"50,6","21,7652","223,6","98,23","59,46","181,69","252,32","23,436","292,66","110,08","19,26","391,56","36,1","172,92","88,88","112,96","84,98","137,2","196,09","101,34","97,6299",105071,"3918,32",,"8374,25",,"5,1444","3,7263","5,4243","6,0949",
2023-03-10,,"64,61",,"37,25","577,6","20187,24","8,0846","8,78","70,97","90,63","101,9","158,4751","35,46","20,0725",,"50,25","21,2445",223,"98,11","59,21","179,51","248,59","22,965","288,55","110,13","19,71","385,91","36,04","173,44","87,25","110,58","84,7","135,1","191,2","100,04","98,2734",103618,"3861,59",,"8253,65",,"5,1637","3,731","5,4626","6,1547",
2023-03-11,,,,,,"20632,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,,,,,,"22163,95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,,"65,02",,"36,74",565,"24197,53","8,1231","9,11","68,99","91,11",102,"157,9814","36,29","19,0975",,"49,83","20,9885","224,78","98,21","59,81","180,9","253,92","22,966","290,69","110,26","20,9","385,36","36,35","174,48","87,74","111,33","85,05","130,46","191,26","98,57","98,2041",103121,"3855,76",,"8241,39",,"5,2156","3,7027","5,4445","6,2704",
2023-03-14,,"65,11",,"37,07","576,1","24746,07","8,2692","9,14","69,01","93,97","101,7","158,169","36,07","19,995",,"50,79","20,9179","227,5","97,94","60,03","194,02","260,79","24,063","297,37","110,2","20,77","391,73","36,6","183,26","89,29","113,81","83,98","128,4","192,06","99,65","98,5011",102932,"3919,29",,"8379,16",,"5,2457","3,8153","5,6236","6,3836",
2023-03-15,,"64,05",,"35,64",568,"24375,96","8,4","9,04","67,35","96,11","100,2","157,4185","36,34","19,0025",,"48,91","20,865","227,7","97,28","60,43","197,75","265,44","24,228","298,93","110,31","20,9","389,28","37,25","180,45","86,7","113,31","81,45","123,18","191,9","97,2","98,1348",102675,"3891,93",,"8320,96",,"5,2517","3,8353","5,6324","6,3735",
2023-03-16,,"65,01",,"36,71",587,"25052,79","8,3385","9,12","68,58","100,32","100,97","157,6753","36,43","19,475",,"49,65","21,2092","229,72","97,41","60,3","204,93","276,2","25,541","306,81","110,3","20,83","396,11","35,75","184,13","89,3","115,55","81,75","122,52","194,18","99,12","97,323",103435,"3960,28",,"8468,33",,"5,2871","3,8394","5,5933","6,3735",
2023-03-17,,"64,77",,"36,06","596,1","27423,93","8,0923","9,89","66,83","101,62","101,5","156,6483","37,49","18,9475",,"48,9","20,6002",226,"97,3","60,02","195,61","279,43","25,725","305,36","110,38","21,52","389,99","35,48","180,13","89,47","116,28","82,73","120,44","193,35","98,88","96,6202",101982,"3916,64",,"8375,21",,"5,2296","3,8105","5,5481","6,3291",
2023-03-18,,,,,,"26965,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,,,,,,"28038,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,,"64,9",,"35,87","600,2","27767,24","8,0615","9,75","67,79","101,22","100,95","156,8952","37,5","19,6575",,"49,85","20,6531","229,25","97,33","60,6","197,81","272,23","25,9","305,97","110,36","21,6","393,74","35,55","183,25","90,04","116,31","83,41","120,24","198,18","99,35","95,3827",100923,"3951,57",,"8449,98",,"5,2778","3,7796","5,5356","6,4223",
2023-03-21,,"65,51",,"36,9","595,2","28175,82","8,0077","9,59","68,8","104,92","101,4","157,3297","36,8","20,585",,"50,75","21,0768","232,1","97,6","60,32","202,16","273,78","26,199","310,34","110,33","21,45","398,91","34,85","197,58","92,5","118,59","82,71","123,18","200,6","100,5","95,1847",100998,"4002,87",,"8560,31",,"5,2357","3,8276","5,6088","6,4256",
2023-03-22,,"65,92",,"36,45","600,8","27307,44","8,0308","9,94","67,76","103,37","101,12","157,7444","37,42","19,885",,"50,44","20,9532","227,71","97,4","60,05","199,81","272,29","26,468","306,12","110,37","22,03","392,11","34,69","191,15","92,62","113,56","81,68","123,8","197,16","100,92","95,0164",100221,"3936,97",,"8420,02",,"5,2409","3,8212","5,6444","6,4058",
2023-03-23,,"67,05",,"36,34","617,3","28333,97","8,0923","9,93","67,8","105,6","102,1","156,8656","37,9","19,8975",,"50,44","20,4325","230,5","97,82","59,92","204,28","277,66","27,191","309,75","110,44","22,22","393,17","34,5","192,22","94,59","117,48","79,58","122,38","200,62","101,31","95,0065",97926,"3948,72",,"8445,87",,"5,2361","3,8158","5,6893","6,429",
2023-03-24,,"66,78",,"36,49","598,7","27493,29","8,1769","9,9","68,17","105,44","102,47","157,8728","37,46","19,2475",,"50,09","20,4943","230,61","97,52","60,9","206,01","280,57","26,779","310,89","110,45","22,18","395,75",35,"190,41","92,79","118,12","78,67",119,"201,88","99,78","95,4817",98829,"3970,99",,"8493,55",,"5,2967","3,8587","5,7366","6,5042",
2023-03-25,,,,,,"27494,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-26,,,,,,"27994,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,,"66,3",,"37,4","605,2","27139,89","8,3769","9,89","68,56","102,46","102,28","157,5963","37,12","19,89",,"50,66","20,8473","228,7","98,12","61,35","202,84","276,38","26,531","308,76","110,45","22,16","396,49","34,97","191,81","90,66","116,98","78,54","120,86","203,93","100,52","94,8382",99670,"3977,53",,"8507,54",,"5,1971","3,8035","5,6141","6,3857",
2023-03-28,,"67,17",,38,"587,7","27268,13","8,4154","10,1","68,34","101,03","102,89","157,9123","37,43","20,0025",,"50,66","20,9444","226,55","97,93","61,42","200,68","275,23","26,41","307,12","110,46","22,38","395,6","35,03","189,19","90,81","115,55","79,37","121,88","204,12","100,84","94,4423",101185,"3971,27",,"8494,35",,"5,1644","3,797","5,5963","6,3676",
2023-03-29,,"67,37",,"38,76","605,8","28348,44","8,5692","9,94","69,77","101,39","102,89","157,8925","37,24","20,28",,"51,41","21,1474","227,88","97,96","61,86","205,35","280,51","26,984","312,72","110,47","22,4","401,35","34,92","193,88","92,76","116,67","80,51","122,6","205,37","101,82","94,5413",101793,"4027,81",,"8615,29",,"5,1342","3,7844","5,565","6,3131",
2023-03-30,,"67,99",,"39,13","623,7","28033,56","8,7308","10,11",70,"100,89",103,"157,9913","37,57","20,2775",,"52,2","21,7299","227,8","97,65","61,85","207,84","284,05","27,383","315,68","110,49","22,92","403,7","34,85","195,28","92,47","116,59","81,82","124,68","206,1","102,82","93,7889",103713,"4050,83",,"8665,7",,"5,0927","3,7651","5,5518","6,3052",
2023-03-31,,"67,87",,"39,27","625,2","28478,48","8,8","9,86","70,72","103,73","102,99","158,4554","37,37","20,64",,"52,38","21,8358","229,75","97,96","62,03","211,94","288,3","27,777","320,93","110,5","23,11","409,39","34,83","207,46","93,02","119,3","80,29","125,64","211,33","103,54","94,5314",101882,"4109,31",,"8791,13",,,,,,
2023-04-01,,,,,,"28411,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02,,,,,,"28199,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,,"68,1",,"39,47","617,7","27790,22","8,9077","10,2","70,94","104,36","100,86","157,6457","37,65","20,6075",,"52,74","21,2092","230,7","96,14","62,4","213,07","287,23","27,965","320,15","110,1","23,04","410,95","34,65","194,77","92,84","118,69","80,31","125,86","213,34","103,94","97,4418",101506,"4124,51",,"8823,66",,"5,0631","3,7677","5,5201","6,2854",
2023-04-04,,"68,01",,"38,94","618,2","28168,09","8,9769","10,13","70,44","104,72",102,"157,3988","38,35","20,235",,"52,79","21,6328","229,78","96,9","62,21","214,72","287,18","27,453","319,07","110,14","23,98","408,67","35,18","192,58","92,17","121,64","78,04","125,4","213,85","104,06","95,8975",101869,"4100,6",,"8773,31",,"5,0707","3,7711","5,5538","6,3331",
2023-04-05,,"67,49",,"38,43","606,2","28177,98","8,9923","10,24","69,25","104,47","101,86","157,379","38,32","20,0125",,"52,44","21,6152","227,65","97,1","62,8","211,48","284,34","26,881","315,92","110,2","23,94","407,6","35,18","185,52","90,2","120,98","76,89","124,08","212,44","103,5","96,5212",100978,"4090,38",,"8752,54",,"5,0332","3,7396","5,4856","6,2657",
2023-04-06,,"67,78",,"38,26",607,"28044,14","8,9923","10,28","69,24","108,42","101,33","157,2013","38,05","19,85",,"52,89","21,5446","228,01","97,25","62,84","216,1","291,6","27,037","318,05","110,2","23,89","409,19","35,05","185,06","90,24",119,"76,75","123,46","213,06","103,6","98,2338",100822,"4105,02",,"8785,7",,"5,0583","3,7478","5,5224","6,2854",
2023-04-07,,,,,,"27925,86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,,,,,,"27947,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09,,,,,,"28333,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,,"67,9",,"39,06",,"29652,98","9,1308","10,4","70,3","106,44","101,97","157,2408","37,77","20,015",,"52,87","21,7741",229,"97,5","62,69","214,75","289,39","27,579","317,87","110,19","23,9","409,61","33,95","184,51","89,02","121,04","78,23",,"212,58",,"97,719",101847,"4109,11",,"8794,65",,"5,0653","3,763","5,5224","6,2696",
2023-04-11,,"68,13",,"40,15","610,6","30235,06","9,2923","10,46","70,9","105,35","101,75","157,8036","37,99","20,07",,"53,12","22,4801","226,65","97,21","62,58","213,85","282,83","27,169","315,83","110,21","24,03","409,72","33,94","186,79","89,24","120,39","82,36","125,5","213,69","104,22","98,0655",106214,"4108,94",,"8794,29",,"5,004","3,715","5,4599","6,215",
2023-04-12,,"67,36",,"40,48","603,4","30139,05","9,5923","10,31","71,04","104,64","101,65","158,0406","38,19","20,3475",,"53,54","22,6302","222,45","96,84","62,69",214,"283,49","26,495","313,04","110,22","24,47","408,05","34,7","180,54","86,87","119,68","80,6","125,52","212,6","104,28","98,0952",106890,"4091,95",,"8758,11",,"4,9169","3,6575","5,4064","6,1387",
2023-04-13,,"68,43",,"41,06","603,2","30399,07","9,4923","10,59","71,46","107,43","102,39","157,6753","38,7","20,51",,"54,25","22,6302",225,"96,81","63,15","220,35","289,84","26,463","319,17","110,28","24,8","413,47","34,95","185,9","87,05","122,01","79,51","126,08","216,87","104,98","98,0952",106458,"4146,22",,"8875,65",,"4,9267","3,6911","5,4419","6,1706",
2023-04-14,,"67,85",,"41,31","606,5","30485,7","9,4692","10,37","71,57","108,87","102,15","159,9662","38,01","20,8",,"54,19","22,9568",224,"97,04","63,05","221,49","286,14","26,758","318,57","110,26","24,35","412,46","34,8",185,"87,2","123,07","78,81","127,7","216,46","104,9","97,8576",106279,"4137,64",,"8857,31",,,,,,
2023-04-15,,,,,,"30318,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,,,,,,"30315,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,,"68,27",,"41,49","582,3","29445,04","9,5615","10,24","72,01","105,97","101,6","160,0945","37,86","20,9475",,"53,99","22,9126","226,11","97,21","63,46","218,86","288,8","27,002","318,84","110,27","24,03","413,94","35,36","187,04","87,99","124,38","77,87","126,9","217,13","104,88","99,1545",106016,"4151,32",,"8886,76",,"4,9398","3,6866","5,3951","6,1132",
2023-04-18,,"68,16",,"41,06","588,6","30397,55","9,5923","10,31","72,16","104,5","102,1","159,976","37,99","21,185",,"54,36","22,895","227,75","96,71","63,56","217,89","288,37","27,667","318,86","110,29","24,18","414,21","35,11","184,31","88,14","124,31","78,54","126,58","217,97","105,38","98,511",106163,"4154,87",,"8894,35",,"4,9843","3,7209","5,4685","6,1929",
2023-04-19,,"67,54",,"39,88","566,9","28822,68","9,5154","10,17",72,"104,18","101,89","159,9563","37,8","21,025",,"54,2","22,5331",233,"96,83","63,68","215,7","288,45","27,931","318,71","110,3","24,27","414,14","34,73","180,59","87,23","123,35","76,25","125,46","215,62","105,1","98,6595",103913,"4154,52",,"8893,6",,"5,0743","3,7662","5,5546","6,306",
2023-04-20,,"67,37",,"39,58","573,4","28245,99","9,6462","10,2","71,97","105,29","102,13","160,1538","37,98","20,4675",,"54,19","22,5949","230,67","96,91","63,96","213,07","286,11","27,104","316,28","110,36","24,22","411,88","34,65","162,99","89,29","125,14","74,66","121,58","215,27","104,94","98,6199",104367,"4129,79",,"8841,62",,"5,0477","3,743","5,5336","6,28",
2023-04-21,,"66,72",,"39,14","580,2","27276,91",,"10,17","72,49","105,41",,,"37,59","20,2825",,"54,55",,,,"64,05","212,89","285,76","27,119","316,61","110,37","24,02","412,2",,"165,08","85,37","124,99",,"121,9","217,56","104,8",,,"4133,52",,"8849,76",,,,,,
2023-04-22,,,,,,"27817,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23,,,,,,"27591,38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,,"66,38",,"39,29","573,3","27525,34","9,6231","10,11","72,4","105,97","102,18","158,7812","37,71","20,2325",,"54,8","22,3919","230,5","97,09","63,95","212,79","281,77","27,042","315,95","110,38","24,13","412,63","35,44","162,55","84,64","127,79","71,96",122,"215,64","104,84","98,5506",103947,"4137,04",,"8857,3",,"5,0334","3,7179","5,563","6,2912",
2023-04-25,,"64,95",,"38,78","563,8","28307,6","9,6","10,1","71,3","103,85","102,37","158,7318","37,89","19,7425",,"53,86","22,5949","228,49","97,43","63,85","207,55","275,42","26,241","309,99","110,41","24,02","406,08","35,45","160,67","82,29","127,01",70,"120,74","212,83","104,12","98,9862",103220,"4071,63",,"8717,63",,"5,0531","3,7084","5,5451","6,2657",
2023-04-26,,"65,53",,"38,86","556,6","28422,7","9,5385","10,05","71,29","103,71","102,14","159,9662","37,68","19,245",,"53,96","22,3654",227,"96,98","63,55","209,4","295,37","26,956","311,87","110,42","23,85","404,36","35,13","153,75","82,25","121,6","70,27","121,22","212,2","103,9","98,9961",102312,"4055,99",,"8684,19",,"5,043","3,6987","5,5684","6,2854",
2023-04-27,,"66,37",,"39,04","564,2","29473,79","9,6231","10,14","72,73","107,59","102,76","160,4599","37,69","19,4825",,"54,55","22,7626","227,5","96,66","63,68","238,56","304,83","27,226","320,35","110,44","23,89","412,41","35,32","160,19","83,67","123,95","71,76",122,"216,9","104,22","102,3421",102923,"4135,35",,"8854,32",,"4,9762","3,6576","5,4883","6,215",
2023-04-28,,"66,71",,"39,29","573,5","29340,26","9,5","9,94","73,24","107,34","103,19","160,4599","37,71","19,4625",,"54,56","22,8773","229,75","96,98","64,15","240,32","307,26","27,749","322,56","110,45","24,02","415,93","36,41","164,31","84,3","124,29","72,4","123,68","221,8","105,2","102,1145",104432,"4169,48",,"8928,35",,,,,,
2023-04-29,,,,,,"29248,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,,,,,,"29268,81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,,"66,47",,"39,1",,"28091,57",,"9,85","73,73","107,2",,,"37,52","19,295",,"54,54",,,,"64,3","243,18","305,56","28,91","322,19","110,04","23,92","415,51",,"161,83","83,98","124,14",,,"219,4",,,,"4167,87",,"8924,92",,"4,9879","3,6815","5,4923","6,2228",
2023-05-02,,"65,84",,"38,79","572,9","28680,54","9,5077","10,31","72,5","105,32","102,9","160,4599","38,25","18,5325",,"53,88","21,9771","229,6","94,85","64,01","239,24","305,41","28,21","319,38","110,07","24,39","410,84","36,08","160,31","82,96","121,62","69,54","123,24","219,61","103,68","102,8074",101927,"4119,58",,"8821,59",,"5,0384","3,6969","5,5446","6,2775",
2023-05-03,,"65,76",,"38,92","575,3","29006,31","9,4","10,23","72,09","105,41","102,1","160,4599","38,57","18,1375",,"54,03","21,9417","225,59",95,"63,65","237,03","304,4","27,802","317,29","110,09","24,47","408,02","36,09","160,61","82,7","122,14",69,"124,22","222,58","104,44","101,2235",101797,"4090,75",,"8759,95",,"4,9944","3,663","5,5262","6,2735",
2023-05-04,,"66,3",,"38,32","577,3","28847,71","9,3538","10,28","71,65","104,69","102,19","161,0227","38,86","17,8525",,"53,8","22,1183","223,7","95,11","63,72","233,52","305,41","27,562","316,17","110,15",25,"405,13","35,69","161,2","83,49","120,28","66,86","124,96","220,77","103,46","100,5503",102174,"4061,22",,"8697,68",,"4,9826","3,6831","5,4904","6,2657",
2023-05-05,,"67,07",,"39,77","585,6","29534,38","9,1308","10,18","73,29","105,57","102,82","161,6448","38,24","19,1375",,"54,6","22,9391","225,6","95,37","64,02","232,78","310,65","28,68","322,89","110,14","24,63","412,63","35,93","170,06","84,97","124,51","69,04","127,16","219,49","104,9","100,976",105148,"4136,25",,"8858,86",,,,,,
2023-05-06,,,,,,"28904,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-07,,,,,,"28454,98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-08,,"67,09",,"40,44","591,3","27694,27","9,1077","10,38","73,38","107,77","103,4","161,4473","38,29","19,5275",,"54,68","23,2568","228,9","95,64","63,92","233,27","308,65","29,151","323,69","110,15","24,54","412,74","36,04","171,79","85,54","125,69","69,97","127,12","219,87",,"100,9364",106042,"4138,12",,"8863,01",,"5,008","3,7426","5,5054","6,3091",
2023-05-09,,"66,47",,"40,46","584,5","27658,78","9,2154","10,63","74,28","107,35","102,6","160,9437","38,55","19,4975",,"54,19","23,3981","226,95","96,03","63,39","233,37",307,"28,571","321,64","110,15","24,54","410,93","36,25","169,15","85,06","124,6","70,69","126,4","217,97",105,"100,6295",107114,"4119,17",,"8823,05",,"4,9859","3,7259","5,4645","6,2949",
2023-05-10,,"66,45",,"40,79","599,6","27621,76","9,3385","10,4","73,52","111,75","102,81","160,9536","38,51","19,1825",,"54,11","23,7423","225,7","95,55","63,5","233,08","312,31","28,885","325,14","110,19","24,37","412,85","36,55","168,54","84,9","124,74","69,36","126,68","222,94","105,02","100,7879",107448,"4137,64",,"8862,85",,"4,9429","3,6948","5,4266","6,2412",
2023-05-11,,"66,16",,"41,09","593,3","27000,79","9,4769","10,14","73,57","116,57","103,15","162,731","38,19","18,965",,"53,88","23,9718",225,"95,37","63,86","235,79","310,11","28,578","326,2","110,23","23,19","412,13","37,07","172,08","83,43","125,57","68,01","119,64","220,47","104,7","100,778",108256,"4130,62",,"8849,69",,"4,9295","3,6505","5,3762","6,1614",
2023-05-12,,"65,16",,"40,98","596,6","26804,99","9,3615","10,3","74,33","117,51","103,41","162,4644","38,11","18,9425",,"53,72","23,7511",224,"95,1","64,11","233,81","308,97","28,34","325,03","110,23",23,"411,59","37,19","167,98","83,43","125,26","68,08","119,24","222,73","104,52","102,6886",108464,"4124,08",,"8837,68",,,,,,
2023-05-13,,,,,,"26784,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,,,,,,"26930,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,,"66,72",,"40,88","595,6","27192,69","9,5077","10,19","75,18","116,51","103,41","161,9213","38,19","19,1525",,"54,1","23,8394","223,5","95,17","63,94","238,86","309,46","28,953","326,79","110,24","23,1","413,01","37,17","166,35","85,66","125,07","69,06","118,74","226,09","104,99","102,4609",109029,"4136,28",,"8865,03",,"4,8879","3,6279","5,3127","6,1222",
2023-05-16,,"66,09",,"39,77","604,2","27036,65","9,3769",10,"74,78","119,51","103,49","160,8549","37,72","18,7175",,"53,56","23,7599","224,5",95,"63,22","238,82","311,74","29,213","327,16","110,24","22,8","410,25","37,02","166,52","85,88","124,05","67,64","116,6","224,47","104,79","101,9264",108194,"4109,9",,"8808,95",,"4,9394","3,6627","5,364","6,1663",
2023-05-17,,"66,3",,"41,18","608,4","27398,8","9,1923","9,92","76,03","120,84","103,5","160,9536","37,59","18,63",,"53,77","23,9982","226,7","94,85","63,15","242,49",314,"30,178","331,12","110,26","22,8","415,23","37,09","173,86","90,88","125,02","69,88","116,52","223,96","104,72","102,2332",109460,"4158,77",,"8915,43",,"4,9377","3,6648","5,349","6,1634",
2023-05-18,,"65,96",,"40,69","640,6","26832,21","9,2077","9,6","76,62","122,83","103,5","160,5685","37,09","18,9325",,"53,68","23,91","230,53","95,19","62,8","246,85","318,52","31,678","337,27","110,29","22,54","419,23","37,16","176,89","92,65","139,63","69,98","120,3","225,92","105,5","101,966",110108,"4198,05",,"9001,25",,"4,9644","3,6757","5,3463","6,1538",
